URL,Status
http://abcnews.go.com/Entertainment/oscars-2017-predicting-winners/story?id=45691243,200
http://abcnews.go.com/international,200
http://abcnews.go.com/live/video/special-live-5,200
http://abcnews.go.com/live/video/special-live-4,200
http://abcnews.go.com/live/video/special-live-3,200
http://abcnews.go.com/US/female-gymnasts-accuse-doctor-molesting-treatment/story?id=45715248,200
http://abcnews.go.com/ThisWeek,200
http://abcnews.go.com/Entertainment/wireStory/judge-cosby-accuser-testify-sex-assault-trial-45711722,200
http://abcnews.go.com/Live,200
http://abcnews.go.com/Entertainment/photos/oscars-stars-whove-never-nominated-18155064,200
http://abcnews.go.com/Politics/wireStory/trump-meets-manufacturing-ceos-45687074,200
http://abcnews.go.com/sitemap,200
http://abcnews.go.com/US/wireStory/judge-throw-bergdahl-case-trump-comments-45724748,200
http://abcnews.go.com/Entertainment/foreign-language-film-oscar-nominees-denounce-climate-fanaticism/story?id=45727327,200
http://abcnews.go.com/amp/Entertainment/flip-flop-star-christina-el-moussa-reveals-told/story?id=45711406,200
https://www.facebook.com/sharer.php?u=http%3A%2F%2Fabcnews.go.com%2FEntertainment%2Fflip-flop-star-christina-el-moussa-reveals-told%2Fstory%3Fid%3D45711406%26cid%3Dshare_facebook_widget,302
http://abcnews.go.com/Entertainment/oscar-nominated-natalie-portman-attend-academy-awards-due/story?id=45737723,200
http://abcnews.go.com/Entertainment/flip-flop-star-christina-el-moussa-speaks-split/story?id=45617708,200
http://abcnews.go.com/Entertainment/casey-affleck-shares-lesson-career-listen/story?id=45717173,200
http://api.addthis.com/oexchange/0.8/forward/email/offer?cid=share_addthis_widget&title=%27Flip%2Bor%2BFlop%27%2Bstar%2BChristina%2BEl%2BMoussa%2Breveals%2Bhow%2Bshe%2Btold%2Bher%2Bdaughter%2Babout%2Bher%2Bdivorce&url=http%3A%2F%2Fabcnews.go.com%2FEntertainment%2Fflip-flop-star-christina-el-moussa-reveals-told%2Fstory%3Fid%3D45711406,200
http://abcnews.go.com/Entertainment/shannen-doherty-reveals-im-chemo-radiation/story?id=45733333,200
http://abcnews.go.com/Entertainment/oscar-nominee-mahershala-ali-welcomes-daughter/story?id=45727125,200
http://abcnews.go.com/author/joi_marie_mckenzie,200
http://abcnews.go.com/Entertainment/flip-flop-stars-tarek-christina-el-moussa-smiles/story?id=45424576,200
